1|203600000495|000001|0|114700|114700|19.395|19.01|py=114700&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
2|203600000495|000002|0|73100|73100|30.424|28.6|py=73100&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
3|203600000495|000059|0|15200|15200|6.984|5.38|py=44100&sc=0899226926&by=0&ba=0.00&sy=28900&sa=155482.00
4|203600000495|000157|0|231700|231700|10.159|9.43|py=231700&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
5|203600000495|000403|0|11500|11500|41.651|39.88|py=11500&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
6|203600000495|000516|0|246300|246300|8.014|10.02|py=246300&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
7|203600000495|000538|0|0|20000|110.506|111.25|py=0&sc=0899226926&by=20000&ba=2225000.00&sy=0&sa=0.00
8|203600000495|000568|0|0|11200|196.749|198.22|py=0&sc=0899226926&by=11200&ba=2220064.00&sy=0&sa=0.00
9|203600000495|000581|0|8652|8652|26.959|23.67|py=8652&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
10|203600000495|000636|0|64600|64600|34.254|33.38|py=64600&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
11|203600000495|000651|0|36000|36000|61.272|61.03|py=36000&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
12|203600000495|000786|0|0|35600|36.344|36.5|py=0&sc=0899226926&by=35600&ba=1299400.00&sy=0&sa=0.00
13|203600000495|000807|0|0|220700|8.18|8.05|py=0&sc=0899226926&by=220700&ba=1776635.00&sy=0&sa=0.00
14|203600000495|000860|0|32400|32400|66.948|68.44|py=32400&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
15|203600000495|000932|0|191900|191900|6.001|4.83|py=191900&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
16|203600000495|002001|0|70200|70200|31.363|32.97|py=70200&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
17|203600000495|002008|0|1200|1200|36.5|38.03|py=1200&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
18|203600000495|002027|0|230900|232700|9.496|9.55|py=231200&sc=0899226926&by=1800&ba=17190.00&sy=300&sa=2865.00
19|203600000495|002078|0|103000|103000|16.022|14.37|py=103000&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
20|203600000495|002088|0|26100|26100|12.995|11.73|py=26100&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
21|203600000495|002129|0|70200|70200|24.69|24.9|py=70200&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
22|203600000495|002142|0|55200|55200|36.458|35.24|py=55200&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
23|203600000495|002179|0|30000|30000|59.708|62.97|py=30000&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
24|203600000495|002191|0|37900|37900|11.313|9.88|py=140200&sc=0899226926&by=0&ba=0.00&sy=102300&sa=1010724.00
25|203600000495|002244|0|81200|81200|5.169|4.82|py=81200&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
26|203600000495|002293|0|0|0|0|12.47|py=1700&sc=0899226926&by=0&ba=0.00&sy=1700&sa=21199.00
27|203600000495|002304|0|12800|12800|179.068|204.15|py=12800&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
28|203600000495|002327|0|900|900|35.302|7.61|py=8200&sc=0899226926&by=0&ba=0.00&sy=7300&sa=55553.00
29|203600000495|002340|0|70900|70900|5.345|5.4|py=70900&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
30|203600000495|002414|0|26500|26500|37.649|37.67|py=26500&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
31|203600000495|002440|0|27000|27000|10.6|9.59|py=37400&sc=0899226926&by=0&ba=0.00&sy=10400&sa=99736.00
32|203600000495|002454|0|40700|40700|6.872|6.12|py=40700&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
33|203600000495|002597|0|17589|17589|30.392|30.76|py=17589&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
34|203600000495|002600|0|0|0|0|13.15|py=149000&sc=0899226926&by=0&ba=0.00&sy=149000&sa=1959350.00
35|203600000495|002601|0|0|63400|29.858|29.85|py=0&sc=0899226926&by=63400&ba=1892490.00&sy=0&sa=0.00
36|203600000495|002647|0|1000|1000|86.3|13.63|py=1000&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
37|203600000495|002906|0|14800|14800|27.432|27.61|py=14800&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
38|203600000495|002920|0|17100|17100|90.349|73.81|py=21400&sc=0899226926&by=0&ba=0.00&sy=4300&sa=317383.00
39|203600000495|002930|0|11100|11100|23.625|21.09|py=20100&sc=0899226926&by=0&ba=0.00&sy=9000&sa=189810.00
40|203600000495|300015|0|800|800|-13.556|69.81|py=800&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
41|203600000495|300059|0|81600|81600|26.89|26.15|py=81600&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
42|203600000495|300124|0|27900|27900|79.122|85.5|py=27900&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
43|203600000495|300146|0|36600|36600|26.646|26.46|py=36600&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
44|203600000495|300314|0|43100|43100|24.088|18.42|py=43100&sc=0899226926&by=0&ba=0.00&sy=0&sa=0.00
